similarity,md5,filename,name,query_filename,query_name,query_md5,ani
0.005999593247915396,c7c5d3e98061d60572a73b092e0585c6,prebuiltrep.sbt.gz,"GCF_003046225.1 Enterobacter cloacae strain=amazonensis, ASM304622v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.866868765078422
0.005792903692976104,210221fd6a3ac3c5a207fa7abf3e2fbd,prebuiltrep.sbt.gz,"GCF_014169315.1 Enterobacter cloacae strain=WP5-S18-ESBL-01, ASM1416931v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8658947137208051
0.005769432497639778,df100eec439328f699b7007b41da562e,prebuiltrep.sbt.gz,"GCF_000493015.1 Enterobacter sp. MGH 24 strain=MGH 24, Ente_cloa_complex_MGH_24_V1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.865781970138458
0.005733944954128441,d9b0d11f05e8f9d5ff69508e9decd23d,prebuiltrep.sbt.gz,"GCF_001188485.1 Trabulsiella odontotermitis strain=01, ASM118848v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8656106552723566
0.005695301376364499,6fe126e8c963a7b17e94d11bb2c346e1,prebuiltrep.sbt.gz,"GCA_901456055.1 Phytobacter ursingii strain=type strain: ATCC27989, PUATCC27989T",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8654229266762241
0.005690179534974983,71292d8b790f61e2ede32fb021d27afc,prebuiltrep.sbt.gz,"GCF_002902985.1 Leclercia sp. LSNIH1 strain=LSNIH1, ASM290298v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8653979519985648
0.005627521766829476,3c0614e3fa393cbe27796438a580c946,prebuiltrep.sbt.gz,"GCF_004115925.1 Lelliottia nimipressuralis strain=CCUG 25894, ASM411592v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8650906414143373
0.00561969960151221,7f8e09f0ccb29aea7e3e1bc109f793c5,prebuiltrep.sbt.gz,"GCF_000735365.1 Kluyvera ascorbata ATCC 33433 strain=ATCC 33433, GKAS_DRAFTv1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8650520432560179
0.0056082830025884385,981310d2f4797f905314857160ac996c,prebuiltrep.sbt.gz,"GCF_900116015.1 Enterobacter sp. kpr-6 strain=KPR-6, IMG-taxon 2608642189 annotated assembly",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8649956145320948
0.005592377796188898,564de47b0b06af611a2b14eeae5f7959,prebuiltrep.sbt.gz,"GCF_001729765.1 Enterobacter kobei strain=DSM 13645, ASM172976v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.864916813306022
0.005576599326599326,aaaded7be1429093be4dac25f4dda00b,prebuiltrep.sbt.gz,"GCF_003594915.1 Enterobacter chuandaensis strain=090028, ASM359491v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8648384241189261
0.005575314813034702,44bedd584c68edd8e3fa32b9d28690dc,prebuiltrep.sbt.gz,"GCF_000025565.1 Enterobacter cloacae subsp. cloacae ATCC 13047 strain=ATCC 13047, ASM2556v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8648320330121615
0.005573667052266274,ec981c1eb864b95abd6402b55314c2f6,prebuiltrep.sbt.gz,"GCF_900324475.1 Enterobacter bugandensis, EB-247",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8648238324671831
0.005546425636811832,2e327b36298d2d7e0ae645a313686d04,prebuiltrep.sbt.gz,"GCF_002939185.1 Enterobacter sichuanensis strain=WCHECL1597, ASM293918v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8646879147886658
0.0055419375466268786,711fc3deb27f14118eb5ac467581b6bd,prebuiltrep.sbt.gz,"GCF_008364625.1 Enterobacter asburiae strain=E1, ASM836462v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8646654596856771
0.0055340920956458185,993a6de9556fa443677930ac86136b1a,prebuiltrep.sbt.gz,"GCF_013782625.1 Enterobacter sp. RHBSTW-00994 strain=RHBSTW-00994, ASM1378262v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8646261642664009
0.00553375591105745,aa52ab825affa327fe11fc8c7393b7a2,prebuiltrep.sbt.gz,"GCF_008080435.1 Enterobacter asburiae strain=TN152, ASM808043v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8646244792111747
0.005441234665611397,9550b7eac6c9fcfb1242b0618f0e37e0,prebuiltrep.sbt.gz,"GCF_001984825.2 Enterobacter chengduensis strain=WCHECl-C4 = WCHECh050004, ASM198482v2",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8641569062826006
0.005435876786792832,58a34a88660935b132e6ced492df5425,prebuiltrep.sbt.gz,"GCF_001022965.1 Enterobacter genomosp. O strain=GN03164, ASM102296v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8641295927513523
0.005432554325543256,2e5d58a1f3bf4e63ae5cbd565740489b,prebuiltrep.sbt.gz,"GCF_004402045.1 Lelliottia nimipressuralis strain=51, ASM440204v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8641126422580829
0.005388042689876697,c77f51fef1fd0ae90ad423dc234cbed0,prebuiltrep.sbt.gz,"GCF_001729805.1 Enterobacter roggenkampii strain=DSM 16690, ASM172980v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8638845750709008
0.005381908507555371,d0eea5b657a0bcdf449fd29590261ea2,prebuiltrep.sbt.gz,"GCF_000735455.1 Yokenella regensburgei ATCC 49455 strain=ATCC 49455, GYRE_DRAFTv1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8638530012830977
0.0053730109526761724,0844cd1b9f49ec929d6d7a02b8027eaa,prebuiltrep.sbt.gz,"GCF_013375935.1 Enterobacter cloacae strain=DSM 26481, ASM1337593v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.863807141595859
0.005363589479112945,a51d1ea81e43eb305249a089efd3374c,prebuiltrep.sbt.gz,"GCF_007035645.1 Enterobacter asburiae strain=1808-013, ASM703564v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.863758500894134
0.005356240525517938,6b9f3d3cb6fc0f2bcea2fa023adc880d,prebuiltrep.sbt.gz,"GCF_001654985.1 Kluyvera georgiana ATCC 51603 strain=ATCC 51603, Kge51603_DRAFTv1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8637205023293743
0.005341880341880342,2a4e1f7854ffef6866372582d3f4afd5,prebuiltrep.sbt.gz,"GCF_013927005.1 Enterobacter sp. RHBSTW-00175 strain=RHBSTW-00175, ASM1392700v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.863646104767222
0.005335609860207022,b385f38f96a289ea6978775bfd67195b,prebuiltrep.sbt.gz,"GCF_003057745.1 Enterobacter sp. RIT 418 strain=RIT 418, ASM305774v2",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8636135574431576
0.005311542390194076,c48e3bf0e5244a073e8f33a8a7a0a5f9,prebuiltrep.sbt.gz,"GCF_003634515.1 Enterobacter asburiae strain=1216, ASM363451v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.863488287146864
0.005267118133935289,2a576708a1ad79fb54dd01cf01e9b248,prebuiltrep.sbt.gz,"GCF_011078175.1 Enterobacter cloacae strain=M-7, ASM1107817v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8632556027777816
0.005260023818975784,8e61b12ffd8a7ea6cd9953f62b66bedf,prebuiltrep.sbt.gz,"GCA_900112785.1 Phytobacter palmae strain=S29, IMG-taxon 2651870173 annotated assembly",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8632182675828155
0.005254648342764754,2bc295c3ae5537c60d763231f3cbbd1c,prebuiltrep.sbt.gz,"GCF_900322725.1 Enterobacter cloacae complex sp., C45",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8631899454604797
0.005244388504300398,3482894657f72d7f5813b3a567c6eabc,prebuiltrep.sbt.gz,"GCF_002918705.1 Escherichia sp. ESNIH1 strain=ESNIH1, ASM291870v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8631358104301425
0.005211852137824534,70f5b59d498098a6d9396cf458c9b06e,prebuiltrep.sbt.gz,"GCF_006171285.1 Leclercia adecarboxylata strain=Z96-1, ASM617128v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8629634512843911
0.005206673042184678,5c55c6bf9926c1af87310b0e733c81e0,prebuiltrep.sbt.gz,"GCF_008364555.1 Enterobacter asburiae strain=E13, ASM836455v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8629359188244597
0.005203455094182537,b1e7ced572f7f546ce2ec4926abeff9b,prebuiltrep.sbt.gz,"GCF_009755685.1 Enterobacter asburiae strain=AEB30, ASM975568v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8629187985456446
0.005192202586992166,739a338e14cc87f75a365aa593e8e68c,prebuiltrep.sbt.gz,"GCF_002925905.1 Klebsiella michiganensis strain=DSM 25444, ASM292590v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8628588513179238
0.0051676861421641,4c8d81fb7da1adff921acdbef15a5900,prebuiltrep.sbt.gz,"GCA_002271215.1 Lelliottia jeotgali strain=PFL01, ASM227121v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8627278020859108
0.005147058823529412,dd74caee98354037b9e3389e7fdd15c3,prebuiltrep.sbt.gz,"GCF_900635475.1 Kluyvera intermedia strain=NCTC12125, 28869_E01",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8626170721557709
0.005136035535813437,d2df34c91afd4c5cfd86158c96d749d2,prebuiltrep.sbt.gz,"GCA_016939855.1 Kluyvera ascorbata strain=Colony413, ASM1693985v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.862557720659204
0.005119279205487867,2e8e37adef87120edbe9d61cebda5507,prebuiltrep.sbt.gz,"GCA_002211745.1 Kluyvera georgiana strain=YDC799, ASM221174v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8624672635342971
0.005118300338000966,50c7612c5205c95be5b6aeb2fea246f5,prebuiltrep.sbt.gz,"GCF_000751755.1 Klebsiella quasipneumoniae subsp. quasipneumoniae strain=01A030, KQQSB11_PRJEB6037",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8624619703280936
0.005101520253035404,0cb495b9f6b6a013052a03539b71a4be,prebuiltrep.sbt.gz,"GCF_900184035.1 Kosakonia pseudosacchari strain=JM-387, Kosakonia_pseudosacchari_JM-387_T",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.862371078865573
0.005068266446007447,4499fcb0abcb8ac4a507b9907779a394,prebuiltrep.sbt.gz,"GCF_001875655.1 Enterobacter hormaechei ATCC 49162 strain=ATCC 49162, ASM187565v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8621900927551698
0.005059555180773691,477c9a9d49789ac7255f0e28b6dda3b6,prebuiltrep.sbt.gz,"GCF_001729745.1 Enterobacter hormaechei subsp. hoffmannii strain=DSM 14563, ASM172974v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8621424901235395
0.005040428436417096,c0334fe18dfa26836c58d2be25536a8b,prebuiltrep.sbt.gz,"GCF_900094795.1 Kosakonia oryziphila strain=REICA_142, IMG-taxon 2616644846 annotated assembly",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8620376918336415
0.005034418986951608,234a9f6c019c834819ef02ed47096805,prebuiltrep.sbt.gz,"GCF_000734965.1 Trabulsiella guamensis ATCC 49490 strain=ATCC 49490, ASM73496v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8620046852731167
0.005022440692455653,f7a4ce469a4227af0380598c4ee11090,prebuiltrep.sbt.gz,"GCF_000982825.1 Cronobacter sakazakii strain=ATCC 29544, ASM98282v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8619387806651829
0.005017407331558468,99bfe93e7e1edb87168c46b780413846,prebuiltrep.sbt.gz,"GCF_001750725.1 Enterobacter ludwigii strain=EN-119, ASM175072v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8619110414588093
0.00496042216358839,c643bdb1eef1154994d697a5731bdf0d,prebuiltrep.sbt.gz,"GCF_001297775.1 Trabulsiella odontotermitis strain=TbOT1.10, ASM129777v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8615950900016812
0.00495582848524025,acf51658a913f085758c146a3c5abdc4,prebuiltrep.sbt.gz,"GCF_017348915.1 Leclercia sp. 4-9-1-25 strain=4-9-1-25, ASM1734891v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8615694669878304
0.004944245739532927,ef958aed503a323350924626f5f88247,prebuiltrep.sbt.gz,"GCF_018323985.1 Enterobacter kobei strain=JCM 8580, ASM1832398v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8615047570337938
0.004916018025399427,20bc7eeba4f82dc97e8dbc6f24fb656c,prebuiltrep.sbt.gz,"GCA_901472455.1 Leclercia adecarboxylata strain=NCTC13032, 28863_C01",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8613464360153711
0.00487904045537711,f04f17632a528341f345d0f3d810e78a,prebuiltrep.sbt.gz,"GCF_000410515.1 Enterobacter sp. R4-368 strain=R4-368, ASM41051v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8611376962631745
0.004875250932033267,11123001fa1de234dbc6b62181f63f0e,prebuiltrep.sbt.gz,"GCA_004346725.1 Phytobacter diazotrophicus strain=DSM 17806, ASM434672v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8611162173945774
0.004857881136950904,9c7cd5e4bb9c4ac0d865e88e88eb8529,prebuiltrep.sbt.gz,"GCF_009711095.1 Escherichia alba strain=B35, ASM971109v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8610175577979837
0.004821501846532622,9e9a65f3ba9c568646784352e21bc46d,prebuiltrep.sbt.gz,"GCF_001654845.1 Enterobacter soli ATCC BAA-2102 strain=ATCC BAA-2102, EsoBAA2102_DRAFTv1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8608098084193914
0.0048150804220879004,5cea3047c2ebdc5946482fa71204e792,prebuiltrep.sbt.gz,"GCF_000321045.1 Metakosakonia massiliensis JC163 strain=type strain: JC163, ASM32104v2",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.8607729796596023
0.004805683242791475,e91667ccfdce379d78d0fd4ae1965c03,prebuiltrep.sbt.gz,"GCA_014156375.1 Enterobacteriaceae bacterium 89 strain=89, ASM1415637v1",../refs/Escherichia_coli_iai39.fasta,,a18a17ca,0.860718997867131
