intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
2398000,0.0085627260748935,0.6307007786429366,0.008098524911533971,0.016814157886292768,9.334215167548502,8.0,8.847439692400814,gtdb/gtdb_202_reps.stb,"GCF_902363685.1 Ruminococcaceae bacterium, MGYG-HGUT-00140",d6757ca3bc3556af087534322237abdb,0.6668520578420467,2268000,10,117948000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8576499490688801,0.9870144983724916,0.9223322237206859,0.9870144983724916,False,21170,223701,1259058
2292000,0.0081842235878465,0.56099436186571,0.007816433435338563,0.00853018685398131,4.906349931475559,3.0,7.633861048451114,gtdb/gtdb_202_reps.stb,"GCF_000154525.1 Bacteroides stercoris ATCC 43183 strain=ATCC 43183, ASM15452v1",833996f334f6bb11e70a26b47c63a989,0.5873910814966684,2189000,11,115759000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.856400067950563,0.9829830824154676,0.9196915751830153,0.9829830824154676,False,10740,234441,1259058
2414000,0.00861985852576852,0.5938009787928222,0.00779857954444012,0.011202819885978247,6.458333333333333,2.0,44.598402377866854,gtdb/gtdb_202_reps.stb,"GCF_003474435.1 Ruminococcus sp. AF46-10NS strain=AF46-10NS, ASM347443v1",c0b7275583c6d00545f71fe5228d88e6,0.6563349646547036,2184000,12,113575000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8578339503790354,0.9865084825234407,0.9221712164512381,0.9865084825234407,False,14105,248546,1259058
2313000,0.008259209929619963,0.5912874583795783,0.007609328300916619,0.01676570896654483,9.905678085405913,8.0,7.903098053506881,gtdb/gtdb_202_reps.stb,"GCF_001405555.1 Fusicatenibacter saccharivorans strain=2789STDY5608849, 13414_6#33",dc951eedccf8ba6378f0f015ca7910fb,0.6417869034406215,2131000,13,111444000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8566520685388579,0.9857954325619486,0.9212237505504033,0.9857954325619486,False,21109,269655,1259058
2140000,0.007641465304533817,0.6229946524064172,0.007487921842807203,0.010143297608211853,6.090128755364807,5.0,5.911199721581032,gtdb/gtdb_202_reps.stb,"GCF_003324125.1 Subdoligranulum sp. APC924/74 strain=APC924/74, ASM332412v1",d9573861619433ac8c804b0d52209be0,0.6357694592988711,2097000,14,109347000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8545065099038965,0.9854959135956983,0.9200012117497974,0.9854959135956983,False,12771,282426,1259058
2056000,0.007341519937439966,0.683927370544721,0.007262962817486815,0.005363533689472606,3.3200589970501473,2.0,3.3148930637429777,gtdb/gtdb_202_reps.stb,"GCA_900541315.1 uncultured Clostridium sp., UMGS337",22b0d1fed2b5bad9da7012f02afcaf9f,0.691324815063887,2034000,15,107313000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.853403434893128,0.9881626993175123,0.9207830671053201,0.9881626993175123,False,6753,289179,1259058
2042000,0.007291529042924324,0.4410803746460466,0.007230825813869616,0.004564523635924636,2.8380246913580245,2.0,3.4059404965526046,gtdb/gtdb_202_reps.stb,"GCF_000508885.1 Clostridiales bacterium VE202-03 strain=VE202-03, ASM50888v1",9624c4f38e48c1e7744da703ceeca345,0.44478327161838377,2025000,16,105288000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8532153592309406,0.9742040929174438,0.9137097260741922,0.9742040929174438,False,5747,294926,1259058
2083000,0.007437930948291561,0.6033755274261603,0.007148697915736776,0.009493605536837858,5.9705294705294705,4.0,17.944431670894158,gtdb/gtdb_202_reps.stb,"GCF_000020605.1 [Eubacterium] rectale ATCC 33656 strain=ATCC 33656, ASM2060v1",c7f0f63b1e20051e05be14074e3f6057,0.6277878239903556,2002000,17,103286000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.853762678112252,0.9850943656968201,0.9194285219045361,0.9850943656968201,False,11953,306879,1259058
2010000,0.007177264141174286,0.7708978328173375,0.007112990133939889,0.03490307833316654,22.06074297188755,22.0,10.334846941071858,gtdb/gtdb_202_reps.stb,"GCF_000154465.1 Alistipes putredinis DSM 17216 strain=DSM 17216, ASM15446v1",db9feafdd9d3e3f2fb5caf52a730ce6a,0.7778637770897833,1992000,18,101294000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.852780743039328,0.9919293931933881,0.9223550681163581,0.9919293931933881,False,43945,350824,1259058
2132000,0.007612899079096308,0.31285714285714283,0.007038003792166427,0.002802889144106149,1.7904616945712837,1.0,2.159831236226379,gtdb/gtdb_202_reps.stb,"GCF_000011065.1 Bacteroides thetaiotaomicron VPI-5482 strain=VPI-5482, ASM1106v1",df098e390010d8add7b59e4ff0574d30,0.3384126984126984,1971000,19,99323000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8544032773448289,0.9656524789225336,0.9100278781336812,0.9656524789225336,False,3529,354353,1259058
2040000,0.007284387486564947,0.5275020123423665,0.007020149901267984,0.00408003443844525,2.612919633774161,2.0,3.4604605625311256,gtdb/gtdb_202_reps.stb,"GCF_000374505.1 Alistipes onderdonkii WAL 8169 = DSM 19147 strain=DSM 19147, ASM37450v1",73b1fac0a2937ddee8501416d411f874,0.5473571236919774,1966000,20,97357000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8531883894677773,0.980747301296898,0.9169678453823377,0.980747301296898,False,5137,359490,1259058
2042000,0.007291529042924324,0.6857142857142857,0.006941592781314832,0.022435821066225704,14.530864197530864,12.0,10.779356226247446,gtdb/gtdb_202_reps.stb,"GCF_000154065.1 Dorea longicatena DSM 13814 strain=DSM 13814, ASM15406v1",31dd0f61db4c8fd9d6f8e492ec78430d,0.7202821869488536,1944000,21,95413000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8532153592309406,0.9894715511568268,0.9213434551938837,0.9894715511568268,False,28248,387738,1259058
2037000,0.007273675152025881,0.5736920777279522,0.0068523233268226146,0.005946509215619932,3.901511203751954,3.0,4.107237959609509,gtdb/gtdb_202_reps.stb,"GCF_001406815.1 Roseburia faecis strain=M72, M72",2761b9bfb8ee41b7d2e36ef75953884e,0.6089686098654709,1919000,22,93494000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.853147886807284,0.984127683346412,0.918637785076848,0.984127683346412,False,7487,395225,1259058
1923000,0.006866606439541369,0.39056410256410257,0.006798761654127284,0.004103861776026204,2.7137605042016806,2.0,7.221037465426664,gtdb/gtdb_202_reps.stb,"GCF_000012845.1 Parabacteroides distasonis ATCC 8503 strain=ATCC 8503, ASM1284v1",5feebdfe795727335c87e462e7a7cc14,0.3944615384615385,1904000,23,91590000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.851564383591607,0.9704382196147352,0.911001301603171,0.9704382196147352,False,5167,400392,1259058
2011000,0.0071808349193539745,0.5536842105263158,0.0065738026288068956,0.006144276117541845,4.2020640956002175,3.0,6.605300990215349,gtdb/gtdb_202_reps.stb,"GCF_000155875.1 Coprococcus comes ATCC 27758 strain=ATCC 27758, ASM15587v1",9b5d1832f89231bd6e1acd3ea134caea,0.604812030075188,1841000,24,89749000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.852794425843349,0.9839102784159977,0.9183523521296733,0.9839102784159977,False,7736,408128,1259058
1782000,0.006363126716205263,0.6041594454072791,0.006223866367197403,0.0034271653887271276,2.4756167527251867,2.0,1.7432294586459365,gtdb/gtdb_202_reps.stb,"GCF_006542685.1 Alistipes dispar strain=5CPEGH6, Adis_1.0",68f0797ae6b584c9128db7eba1ec6c3c,0.6176776429809359,1743000,25,88006000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8494751202517162,0.9845785801166806,0.9170268501841985,0.9845785801166806,False,4315,412443,1259058
2352000,0.008398470278627822,0.4524972855591748,0.005952487225541062,0.008044903411915893,6.07618476304739,5.0,5.1981333767935585,gtdb/gtdb_202_reps.stb,"GCF_001487165.1 Blautia massiliensis strain=GD9, Blautia massiliensis1",f9be5cc1d2e4e2f448a63153f292a0b5,0.6384364820846905,1667000,26,86339000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8571142504840396,0.9856290019906946,0.921371626237367,0.9856290019906946,False,10129,422572,1259058
1712000,0.0061131722436270535,0.6312380952380953,0.005916779443744176,0.02108163404704152,16.018708509354255,13.0,15.109386309133473,gtdb/gtdb_202_reps.stb,"GCF_000332875.2 Anaerostipes hadrus DSM 3319 strain=DSM 3319, ASM33287v2",2c2da677fd5b8692dc1d79d02bf6b4ea,0.6521904761904762,1657000,27,84682000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8483777036107882,0.986306917594057,0.9173423106024226,0.986306917594057,False,26543,449115,1259058
1732000,0.006184587807220828,0.51488,0.005745382091119118,0.006592230064063768,5.158483530142946,4.0,3.9429261579780555,gtdb/gtdb_202_reps.stb,"GCF_900167555.1 Gemmiger formicilis strain=ATCC 27749, IMG-taxon 2590828806 annotated assembly",d4fd080d293594c8d9ae0a347ac64fa4,0.55424,1609000,28,83073000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8486956183347795,0.9811427278084398,0.9149191730716096,0.9811427278084398,False,8300,457415,1259058
1832000,0.006541665625189697,0.4805115712545676,0.005634687967548768,0.007194267460275857,5.740177439797212,4.0,6.937685370172916,gtdb/gtdb_202_reps.stb,"GCF_001312505.1 [Ruminococcus] faecis JCM 15917 strain=JCM 15917, ASM131250v1",c9db8a0f1ca1dc314b40e6758f8144cd,0.5578562728380024,1578000,29,81495000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8502337369232736,0.9813485851606544,0.915791161041964,0.9813485851606544,False,9058,466473,1259058
1696000,0.006056039792752034,0.46296851574212894,0.005513281509439352,0.009167965256564829,7.476036269430052,6.0,8.646823720571795,gtdb/gtdb_202_reps.stb,"GCF_900209925.1 Anaerobutyricum hallii, EH1",853f171c0393206ce274892b71b6f556,0.5085457271364318,1544000,30,79951000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8481207732869144,0.9784232732846485,0.9132720232857814,0.9784232732846485,False,11543,478016,1259058
1830000,0.00653452406883032,0.4917180902890549,0.005406158164048691,0.0042190272410008115,3.5085865257595774,3.0,3.321439539970345,gtdb/gtdb_202_reps.stb,"GCF_000169235.1 Dorea formicigenerans ATCC 27755 strain=ATCC 27755, ASM16923v1",be2531d0d77af67f6cd74ee9d312f080,0.5943488145501786,1514000,31,78437000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8502037790704365,0.983356545530636,0.9167801623005363,0.983356545530636,False,5312,483328,1259058
1640000,0.005856076214689468,0.37858220211161386,0.005377591938611181,0.006772523585092982,5.662018592297477,2.0,13.25781153542385,gtdb/gtdb_202_reps.stb,"GCF_000154845.1 Bacteroides coprocola DSM 17136 strain=DSM 17136, ASM15484v1",21dcfee3f1e24fb9aebbbe6b8ae42cad,0.4122674710910005,1506000,32,76931000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8472026656216711,0.9718213180375184,0.9095119918295947,0.9718213180375184,False,8527,491855,1259058
1579000,0.005638258745728457,0.45388502842703726,0.005131208244212661,0.011557847215934452,10.126652748782185,9.0,7.142887474621314,gtdb/gtdb_202_reps.stb,"GCF_010509575.1 Faecalibacterium prausnitzii A2-165 strain=JCM 31915, ASM1050957v1",1536305f1db2c6485876fc17c9a7e45f,0.4987365761212887,1437000,33,75494000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8461674019306777,0.9778087298304317,0.9119880658805547,0.9778087298304317,False,14552,506407,1259058
1537000,0.005488286062181531,0.3259731390849078,0.005113354353314218,0.0019427222574337321,1.708100558659218,1.0,2.5568925953347943,gtdb/gtdb_202_reps.stb,"GCF_000154105.1 Parabacteroides merdae ATCC 43184 strain=ATCC 43184, ASM15410v1",50ce726d38cb7266c6293b4a9508fccb,0.3498748008194855,1432000,34,74062000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8454318490391061,0.9666906216341846,0.9060612353366453,0.9666906216341846,False,2446,508853,1259058
1481000,0.005288322484118964,0.3342067651262506,0.005009801786103245,0.0020420028306877046,1.8325017818959373,1.0,1.9526902543226952,gtdb/gtdb_202_reps.stb,"GCF_000233955.1 Paraprevotella clara YIT 11840 strain=YIT 11840, ASM23395v1",cd255e017b4d3015ea771faa413a355b,0.3527870414483087,1403000,35,72659000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8444202565570827,0.966949143478438,0.9056847000177604,0.966949143478438,False,2571,511424,1259058
1422000,0.005077646571517331,0.48590556730091616,0.0049241031097907164,0.0033048517224782336,3.017403915881073,2.0,4.338603744917959,gtdb/gtdb_202_reps.stb,"GCF_003024685.1 Faecalibacillus intestinalis strain=SNUG30099, ASM302468v1",626721b74388407d32907567679c1ac3,0.5010570824524313,1379000,36,71280000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.843313614954142,0.9779551590973512,0.9106343870257466,0.9779551590973512,False,4161,515585,1259058
1450000,0.0051776283605486145,0.47713787085514836,0.004881253771634452,0.0036082531543423736,3.323335771762985,3.0,2.9809300734935644,gtdb/gtdb_202_reps.stb,"GCF_003096535.1 Agathobaculum butyriciproducens strain=DSM 100391, ASM309653v1",5998c1d4c3c14df80fd6cff6ba682767,0.506108202443281,1367000,37,69913000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8438442322037282,0.9782716404202,0.9110579363119641,0.9782716404202,False,4543,520128,1259058
1525000,0.0054454367240252665,0.43168,0.004816979764400055,0.0019562244153962724,1.8257968865826537,1.0,1.7762251367318238,gtdb/gtdb_202_reps.stb,"GCF_900291975.1 Intestinibacillus sp. Marseille-P4005 strain=Marseille-P4005, PRJEB24950",c242e679e3aa0b1db5329c67c9566b2c,0.488,1349000,38,68564000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8452181166762645,0.9771225285880311,0.9111703226321477,0.9771225285880311,False,2463,522591,1259058
1418000,0.005063363458798576,0.2107904642409034,0.004799125873501613,0.0015733985249289548,1.4739583333333333,1.0,2.0374266970575747,gtdb/gtdb_202_reps.stb,"GCF_002234575.2 Enterocloster bolteae strain=ATCC BAA-613, ASM223457v2",93f73424a62c9a7810069426678c2739,0.22239648682559598,1344000,39,67220000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8432369883427218,0.9526636848429663,0.8979503365928441,0.9526636848429663,False,1981,524572,1259058
1516000,0.005413299720408068,0.3819080860965678,0.004688431749931263,0.0028807251135372636,2.762376237623762,2.0,3.1200725217295755,gtdb/gtdb_202_reps.stb,"GCF_000469345.1 Eubacterium ramulus ATCC 29099 strain=ATCC 29099, ASM46934v1",6d52f6d5746cd08db0364ff5d7023f3e,0.4409540430482839,1313000,40,65907000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8450567466034039,0.9739324072415018,0.9094945769224528,0.9739324072415018,False,3627,528199,1259058
1410000,0.005034797233361066,0.40720049658597146,0.004684860971751574,0.0018013467211200754,1.728658536585366,1.0,3.068750147660866,gtdb/gtdb_202_reps.stb,"GCF_006542665.1 Alistipes communis strain=5CBH24, Acom_1.0",56a187d0b325a22e72d7369e11bd76b9,0.4376163873370577,1312000,41,64595000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8430831055496893,0.9736937300378293,0.9083884177937593,0.9736937300378293,False,2268,530467,1259058
1533000,0.005474002949462776,0.43198407431984076,0.004649153189954687,0.0053341466397894294,5.158218125960062,3.0,15.79873915972115,gtdb/gtdb_202_reps.stb,"GCF_002549755.1 Faecalibacterium prausnitzii strain=CNCM I 4540, ASM254975v1",9f5890741060df846f969ca37dad153b,0.5086264100862641,1302000,42,63293000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8453607848974765,0.978428280352783,0.9118945326251298,0.978428280352783,False,6716,537183,1259058
1477000,0.0052740393714002095,0.363953488372093,0.004470614280970252,0.002249300667641999,2.2619808306709266,1.0,5.0852218300026415,gtdb/gtdb_202_reps.stb,"GCF_003011855.2 Blautia sp. SG-772 strain=SG-772, ASM301185v2",54deced55406b5eb34868be07e752533,0.42936046511627907,1252000,43,62041000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8443465900485478,0.9730956924393679,0.9087211412439579,0.9730956924393679,False,2832,540015,1259058
1334000,0.004763418091704726,0.3363686534216336,0.0043527786010405245,0.001558307877794351,1.6095159967186219,1.0,1.7739639235339744,gtdb/gtdb_202_reps.stb,"GCF_008121495.1 [Ruminococcus] gnavus ATCC 29149 strain=JCM6515, ASM812149v1",4f9f7653a293be189ac633bff28f9766,0.3681015452538631,1219000,44,60822000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8415775693516463,0.968275528951125,0.9049265491513856,0.968275528951125,False,1962,541977,1259058
1442000,0.005149062135111105,0.3229416466826539,0.0043277831537827036,0.0019236603873689696,1.9983498349834983,2.0,2.013567163642666,gtdb/gtdb_202_reps.stb,"GCF_902363135.1 Lachnospiraceae bacterium, MGYG-HGUT-00092",24cb2f7055942e2ac04d51117f90e805,0.3842259525712763,1212000,45,59610000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8436936461886152,0.9696155478917835,0.9066545970401994,0.9696155478917835,False,2422,544399,1259058
2624000,0.009369721943503148,0.21651542649727767,0.004259938368368618,0.0019014215389600796,2.0067057837384743,1.0,2.258252325488509,gtdb/gtdb_202_reps.stb,"GCF_013009555.1 Bacteroides dorei strain=DSM 17855, ASM1300955v1",f906f0ea3324bc6db880a742f3f0b0ba,0.4762250453720508,1193000,46,58417000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8601453168609577,0.9763529576231604,0.9182491372420591,0.9763529576231604,False,2394,546793,1259058
1163000,0.004152815022977958,0.614406779661017,0.004142102688438892,0.00440567471871828,4.781896551724138,4.0,2.6706934117646832,gtdb/gtdb_202_reps.stb,"GCA_000432375.1 Firmicutes bacterium CAG:103, MGS103",73d222f66a3d1d6cab0992c236b276eb,0.6159957627118644,1160000,47,57257000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8378617056650288,0.9844919847355605,0.9111768452002946,0.9844919847355605,False,5547,552340,1259058
1607000,0.00573824053475974,0.3113335136597241,0.004109965684821693,0.0017441611109257874,1.9079061685490877,1.0,2.4770428218946363,gtdb/gtdb_202_reps.stb,"GCA_000210015.1 Blautia obeum A2-162 strain=A2-162, ASM21001v1",6f351faff0bbc09512221a953fad4daf,0.43467676494454965,1151000,48,56106000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8466473244894321,0.9734820527843555,0.9100646886368938,0.9734820527843555,False,2196,554536,1259058
1225000,0.004374203270118657,0.34019370460048426,0.004013554673970098,0.0016710906090108637,1.8718861209964412,1.0,2.248675292402499,gtdb/gtdb_202_reps.stb,"GCF_900199375.1 Gordonibacter urolithinfaciens strain=DSM 27213T, G142160_polished_assembly_ID17483",096843fa27e2a58a7263bd28bcb7a245,0.3707627118644068,1124000,49,54982000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8392666511921332,0.9685005519990955,0.9038836015956143,0.9685005519990955,False,2104,556640,1259058
1128000,0.004027837786688853,0.5144296839212094,0.00400998389579041,0.014447309019918066,16.19768477292965,14.0,10.08707035795924,gtdb/gtdb_202_reps.stb,"GCF_000785515.1 Streptococcus salivarius strain=NCTC 8618, ASM78551v1",dbd15eddd1d077ef23fe41235986f0cd,0.5167201099404489,1123000,50,53859000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8370362317306855,0.978926697924776,0.9079814648277308,0.978926697924776,False,18190,574830,1259058
